uid,Label,total_count
280559,CBD,4
280559,E4,2
280568,C6,1
280771,C3,2
280771,W2,1
281050,C6,1
281050,CBD,5
281050,NE3,1
281148,CBD,1
281148,W2,1
281527,C5,1
281527,C7,1
281527,CBD,1
282522,CBD,2
282859,C8,2
284588,E1,1
284951,C1,2
284951,C5,2
284951,C6,1
284951,CBD,2
284951,E1,1
284951,NE2,1
284951,NE3,3
285363,C4,1
286243,E2,1
286300,C2,1
286300,C5,1
286300,C7,1
286300,C8,1
286427,C2,4
286427,C3,2
286427,C4,6
286427,C5,5
286427,C6,2
286427,C7,3
286427,C8,2
286427,CBD,10
286427,E1,1
286427,E2,2
286427,E3,1
286427,E4,6
286427,NE1,2
286427,NE2,4
286427,W1,1
286427,W2,5
286685,NE2,1
286772,C1,1
286772,C5,1
287024,C1,1
287024,C6,1
287024,CBD,1
287025,C5,1
287025,NE1,2
287028,C2,2
287028,C6,1
287028,CBD,1
289698,C1,1
289698,E4,1
290075,C2,1
290075,NE1,2
291281,C2,1
291415,E4,1
291612,CBD,1
291706,C6,1
291717,CBD,2
291717,E3,1
291821,C5,1
291821,CBD,1
292584,C5,1
292584,NE3,2
292584,W2,1
292750,C3,1
293032,C5,1
293032,C6,1
293032,C7,1
293032,C8,1
293032,CBD,5
293032,E1,2
293032,E3,2
293032,E4,15
293032,NE2,1
294140,CBD,1
294140,NE2,1
295528,C1,1
295528,C4,1
295528,C6,2
295528,C8,11
295528,CBD,2
295528,E3,1
295528,NE1,4
295528,NE2,1
295528,NE3,1
295528,W1,1
295528,W2,1
295620,C2,1
295995,C6,1
295995,CBD,1
296778,C5,1
296940,W2,1
297384,NE2,1
297696,C2,1
297696,C5,1
297771,C3,2
297771,C6,2
297771,C7,1
297771,CBD,1
297771,NE2,1
297771,W1,1
297836,C2,1
297836,C3,1
297836,C4,1
297836,C5,4
297836,C6,6
297836,CBD,16
297836,N1,4
297836,W1,2
297836,W2,3
298344,E4,1
299080,C7,1
299225,C5,1
299225,CBD,2
299626,C4,1
299815,W1,1
299939,C4,1
299939,CBD,2
303791,C8,1
304008,CBD,1
304258,C5,1
304474,C7,1
304745,C5,1
304745,W2,1
305085,N1,1
305362,C2,1
306330,NE2,1
308714,C3,1
308714,C4,1
308714,C5,2
308714,C7,1
308714,C8,1
308951,C1,1
308951,C2,14
308951,C3,9
308951,C4,3
308951,C5,33
308951,C6,21
308951,C7,1
308951,C8,5
308951,CBD,50
308951,E1,2
308951,E3,6
308951,NE2,1
308951,NE3,3
308951,W1,2
308951,W2,1
309560,C6,1
309560,C8,1
309574,C2,1
309574,C4,1
309574,C5,1
309574,C6,3
309574,CBD,1
309574,E3,1
309872,E2,1
310281,C6,1
310431,C2,1
310431,C5,1
310453,C5,1
310453,C6,1
311186,C8,3
311261,C6,1
311261,CBD,3
311546,E2,1
312294,C1,1
313851,C5,1
313851,C6,1
313851,C7,1
313851,C8,2
313851,W1,2
314039,CBD,1
314498,C1,1
314498,C3,1
315008,CBD,1
315337,C1,1
315337,C3,4
315337,C4,3
315337,N1,1
315768,C2,1
315900,C6,2
315900,C8,1
315900,CBD,2
316150,E3,1
316361,C6,2
318019,W2,1
318029,C8,2
318061,C6,1
318279,C1,1
318279,C2,2
318279,C4,1
318279,C5,1
318279,C8,1
318279,CBD,1
318279,NE2,1
318279,NE3,6
318279,W2,4
318287,C8,1
318320,NE2,1
318322,CBD,2
318615,C1,4
318615,C2,2
318615,C3,5
318615,C4,9
318615,C5,9
318615,C6,32
318615,C7,6
318615,C8,19
318615,CBD,36
318615,E2,1
318615,E3,1
318615,N1,1
318615,NE1,1
318615,NE2,1
318615,NE3,2
318615,W1,3
318615,W2,7
318621,C2,1
318621,CBD,1
318674,C8,1
318754,CBD,1
318797,C4,1
318797,C5,3
318797,CBD,2
319010,CBD,1
319113,C4,3
319153,C7,2
319207,C5,1
319207,C6,1
319207,C7,1
319207,CBD,1
319222,C4,2
319318,C8,1
319472,C1,1
319607,C6,1
319607,CBD,1
319628,CBD,1
319730,C7,2
319822,C4,1
319947,C5,1
319974,CBD,1
320113,C4,1
320185,C4,1
320185,C5,1
320185,C6,1
320185,CBD,3
320185,E2,1
320187,C1,1
320450,C8,3
320450,E3,1
320450,E4,1
320475,C6,1
320475,C8,1
320475,CBD,1
320677,C4,1
320725,C1,2
320725,C7,1
320895,C5,2
320895,C6,1
320919,C4,1
321124,C1,1
321235,C4,1
321235,CBD,2
321239,NE1,2
321239,W2,1
321252,C3,1
321252,C6,1
321811,C5,1
321931,C1,2
321931,C4,2
321931,CBD,1
322665,C5,2
323179,NE2,1
323485,C2,1
323485,C3,1
323485,W2,2
323521,C6,1
323572,C6,1
323731,C2,1
323731,C5,1
323731,CBD,2
323813,CBD,1
323851,C1,2
323869,C7,1
324075,C5,1
324075,C6,1
324378,CBD,1
324434,C2,1
324434,C3,1
324434,C4,6
324434,W1,1
324434,W2,3
324525,C5,1
324571,CBD,1
324772,C7,1
324866,E4,1
324973,C3,1
324973,C6,1
325047,C6,2
325047,CBD,1
325047,E3,1
325207,C6,1
325251,E3,1
325269,C2,3
325269,C5,2
325454,NE1,4
325454,NE3,2
325490,E1,1
325568,CBD,1
325759,C5,1
325759,CBD,2
325759,NE1,2
325759,W2,1
325825,CBD,1
325841,CBD,1
326066,C5,2
326114,CBD,1
326114,E4,1
326354,CBD,1
328381,CBD,2
328529,C8,1
329280,C1,2
329280,C8,1
329280,E3,2
329385,C3,1
329438,C6,1
329724,C3,1
329724,C7,1
329831,E1,2
329831,W2,1
329852,CBD,1
329852,E1,1
329996,C4,1
329996,CBD,1
330121,NE3,1
330355,C4,2
330355,C6,1
330355,NE1,2
330460,C8,1
330825,C4,1
330938,E4,1
331085,CBD,1
331130,C1,1
331130,C2,3
331130,C4,1
331130,C8,1
331130,CBD,1
331295,C5,2
331295,C8,1
331612,C1,1
331612,C4,1
331612,C5,2
331612,C6,2
331612,C7,3
331612,C8,4
331612,CBD,1
331612,E4,2
332899,N1,1
333022,C6,1
333022,E2,1
333078,N1,2
333078,NE1,4
333078,W2,1
333170,C2,1
333170,C4,1
333170,C5,1
333170,CBD,2
333488,C3,2
333488,C5,1
333789,C5,1
333789,C7,1
333789,CBD,3
334230,E3,1
334725,C6,1
335516,C1,1
335516,C5,2
335516,C8,1
335516,NE3,1
335768,N1,1
335768,NE1,2
335787,C1,2
335787,NE1,2
336101,C5,2
336101,C6,3
336101,C7,2
336101,C8,2
336101,CBD,9
336101,E1,25
336101,E2,6
336101,E3,2
336101,E4,6
336101,N1,1
336101,NE2,2
336471,W2,1
336521,C6,1
336671,C1,1
338145,C2,1
338517,C2,1
338517,CBD,1
338877,NE2,2
338877,NE3,1
339309,C1,1
339309,C5,1
339566,C7,1
339566,W2,1
339615,C6,1
339615,C8,1
339640,C1,2
339640,C4,2
339655,C1,1
339655,C4,1
339655,C5,1
339655,NE1,2
339655,NE2,2
339681,CBD,1
339715,NE1,2
339715,NE3,2
339883,C6,2
339883,E4,1
339899,C2,1
340218,N1,1
340307,C4,1
340307,C5,1
340388,C4,1
340388,C5,2
340388,E4,1
340461,C2,2
340461,W1,1
340642,C4,1
340642,C6,1
340642,E3,1
340677,C1,1
340677,C3,1
341368,C5,1
341368,C8,1
341368,NE2,1
342214,CBD,1
343845,CBD,1
343867,C8,1
343867,CBD,1
344680,CBD,1
345309,W2,2
345374,C6,1
345404,NE2,2
345507,CBD,1
345862,C6,1
345862,CBD,1
345991,NE3,1
349258,CBD,2
349749,C4,1
349772,C4,1
349772,C6,1
349772,CBD,1
349813,C8,1
349820,C6,6
349820,CBD,1
349879,C1,1
349879,NE1,2
349879,NE2,1
350261,C4,3
350261,CBD,1
350261,E3,1
350442,C2,1
350606,C6,1
350606,W2,1
350658,C1,1
350658,E1,1
350658,NE2,1
350815,C4,1
350815,C5,2
350815,C6,1
351261,C5,1
351685,C5,2
351685,C6,2
351685,CBD,2
352135,C4,1
352135,C8,2
352135,CBD,2
352153,C8,1
353739,E4,1
353777,N1,1
355417,CBD,1
355620,N1,1
355624,C3,1
355637,C6,1
356244,C6,1
356394,C4,1
356394,CBD,1
357188,C4,2
357188,C5,1
357188,C6,1
357188,CBD,2
357195,C4,1
357195,E1,2
357684,NE1,6
358431,C1,1
358555,C2,1
358602,C2,1
358627,CBD,1
359000,C4,2
359076,C4,2
359102,C5,1
360704,CBD,3
361096,C7,1
361096,E4,1
361665,C7,1
361999,CBD,1
362808,C2,1
362808,NE3,1
362872,E4,1
363098,C3,1
363098,C5,5
363098,C6,11
363098,C7,3
363098,CBD,19
363098,E2,2
363354,C5,1
363357,NE2,1
363796,W2,1
363796,W3,2
364084,C1,1
364123,C1,3
364123,C5,1
364123,C6,2
364123,C7,1
364123,C8,4
364123,CBD,3
364123,NE2,1
364123,W1,1
364123,W2,1
364247,W2,1
364396,C6,1
364396,CBD,1
364427,CBD,1
364632,C2,1
364632,C5,1
364632,C7,2
364632,C8,1
364632,CBD,1
364705,CBD,1
364878,C6,1
366685,C6,1
367237,N1,1
367254,C4,1
367279,C1,1
367279,C5,2
367279,C6,1
367594,C1,1
367594,C4,1
367594,C5,5
367594,C6,3
367594,C8,1
367594,CBD,6
367594,E1,4
367594,E2,1
367594,E4,2
367594,N1,1
367625,E1,1
367625,E2,1
367625,E4,5
367625,NE3,1
367817,C7,1
367956,CBD,1
367956,E1,7
368127,C4,1
368127,C6,1
368127,C7,2
368127,NE1,2
368127,NE2,2
368258,C5,1
368363,W2,1
368497,NE2,1
368939,C1,3
368939,C2,3
368939,C3,3
368939,C4,1
368939,C5,4
368939,C6,7
368939,C7,1
368939,C8,3
368939,CBD,4
368939,E1,3
368939,E4,4
368939,W2,1
369494,C4,1
369494,C8,1
369494,CBD,1
369494,NE2,1
369515,N1,1
369529,C5,1
369529,C8,4
369529,W2,1
370046,NE2,1
370119,E3,2
370420,W2,1
370440,C5,2
370444,C4,1
370444,C7,2
370444,CBD,1
370444,E2,1
370444,E4,1
370743,C4,2
370743,C5,1
370775,C5,2
370775,CBD,1
370930,C6,1
371123,C5,1
371123,CBD,1
371249,CBD,1
371928,C3,1
372734,C4,1
373096,C5,1
373265,C5,1
373265,C8,2
373265,W2,1
373287,C1,1
373287,C4,1
373327,W2,1
374058,NE1,2
374319,C3,1
374319,C4,4
374319,C6,3
374432,C2,1
374540,C2,1
374540,C8,2
374540,E1,3
374540,E3,1
374540,E4,2
374540,NE2,1
374547,C2,1
374547,CBD,1
374547,NE2,1
374547,W1,1
374882,C5,1
375393,C6,1
375393,C8,3
375393,CBD,1
377500,C5,2
377500,C6,1
377798,C5,1
377798,C8,1
378796,C5,1
378796,C6,1
378796,CBD,1
378796,E4,1
379139,C7,1
379189,C5,3
379212,C6,1
379224,E1,2
379224,E2,1
379418,C8,1
379519,C3,1
379519,C4,1
379519,C5,5
379519,NE3,1
379577,C5,1
379577,CBD,1
379577,NE1,1
379889,C5,2
380317,E3,1
380317,E4,1
381073,C5,1
381073,E4,1
381073,W2,1
381401,NE2,1
381401,NE3,2
381954,CBD,1
382430,C8,1
382430,NE2,2
384392,W2,3
384733,C4,1
384733,CBD,2
384753,CBD,1
384822,C4,1
384822,CBD,1
384857,C5,2
385374,C1,4
385374,C5,3
385374,C8,1
385374,NE2,1
385374,W1,2
385495,E1,1
385495,E2,1
385622,CBD,1
386031,C5,1
386052,C2,1
386052,C6,1
386125,C6,1
386373,C5,1
386751,CBD,1
386955,C1,5
386955,C2,1
386955,C5,2
386955,C6,4
386955,CBD,3
386987,CBD,1
387176,C1,3
387421,C1,1
387421,C6,1
387421,CBD,1
387421,E3,1
387502,C1,2
387502,C3,1
387502,C5,1
387502,C8,1
387502,CBD,1
387502,E1,1
387976,C2,2
387976,C5,3
387976,CBD,2
387976,E4,1
387976,W2,2
390104,CBD,1
390469,C7,1
390571,C4,1
390571,C6,1
390599,CBD,1
390803,C8,1
391047,C1,2
391047,C5,1
391545,C5,1
391627,C3,1
391717,C3,1
391717,CBD,1
392420,CBD,1
392420,NE3,1
392929,C2,2
393501,C2,1
393819,C8,1
393819,E3,2
396130,C5,1
396130,C6,2
396130,CBD,2
396363,CBD,1
396373,C4,1
396373,C5,1
396373,C8,1
396429,C2,1
396429,C3,1
396429,C8,2
396429,E3,1
396429,N1,5
396489,E1,1
396489,E3,2
396489,NE3,1
397210,C1,1
397210,C5,4
397210,CBD,1
397242,C5,1
397242,CBD,1
397242,E1,1
397242,E3,1
397242,E4,1
397373,CBD,1
397600,W2,1
397712,C6,1
397712,C7,1
397749,C2,1
398079,C1,1
398079,C3,1
398079,C4,1
399438,C8,2
400335,C5,1
400511,C1,1
400511,E4,1
400651,E3,1
401449,C7,1
401511,C1,2
401511,C8,1
401511,E1,2
401511,E3,1
401552,CBD,3
401552,E3,1
401552,W2,1
401645,C8,1
401702,C5,1
401702,C7,1
401982,C6,1
402068,C1,1
402068,C4,1
402068,CBD,2
402068,NE1,2
402107,C5,1
402464,NE3,1
402756,C4,1
403870,C6,2
404396,CBD,2
404555,C1,1
404555,E2,1
404816,C2,1
405182,C5,1
405182,CBD,1
405205,C4,1
405205,C7,1
405665,C3,1
405758,NE3,1
405880,C5,1
405882,E3,1
406239,C7,1
406239,E3,1
406460,C8,1
408013,CBD,1
408973,C6,2
409533,C5,2
409533,C7,1
409533,C8,2
409533,CBD,2
409975,C5,1
410164,CBD,1
410452,C5,1
410563,CBD,1
412651,CBD,1
413146,CBD,1
413468,C4,1
413787,C2,1
413930,CBD,1
414705,E1,1
415021,C5,3
415021,NE2,2
415567,CBD,1
417595,C3,1
417595,CBD,1
417595,W2,1
418056,C5,1
418060,C4,1
418060,C6,2
418060,E4,1
418217,C5,1
418540,N1,1
418540,W2,9
418634,C3,1
418634,E3,1
418835,C8,1
418835,E2,1
418844,C2,1
418844,C4,1
418844,C8,1
418844,CBD,2
418844,E3,1
418844,N1,3
418844,NE2,4
418844,W2,3
419311,C2,1
419311,C3,1
419311,C4,1
419311,C5,1
419311,W2,4
419912,C6,1
419912,E4,1
421179,CBD,1
421937,C5,1
421937,CBD,1
422490,E1,1
422537,C4,1
422537,C5,1
422773,W2,1
422885,C7,1
422982,C4,1
422982,C5,2
422982,C7,1
422982,CBD,1
423238,C6,1
423318,CBD,1
423644,C4,2
423644,C5,4
423644,C6,1
423644,C7,1
423866,N1,1
423997,C5,1
423997,NE3,1
424001,E1,1
424294,E3,1
425012,C7,3
425012,C8,1
425012,CBD,2
425957,E3,1
426575,C4,1
426575,W1,3
427010,C1,1
427010,C8,1
427010,NE2,1
427010,W2,1
427062,NE3,1
427177,CBD,2
427407,E4,1
427414,E4,1
427439,E2,1
427439,W2,1
427456,CBD,1
427456,E2,1
427456,NE2,1
427823,C6,1
428048,C7,1
428582,C5,1
429438,CBD,1
429555,CBD,1
431913,C6,1
431913,CBD,1
432141,C4,4
432141,CBD,2
432519,C5,1
433003,W1,1
433493,C5,1
433493,C6,1
433493,C7,1
433493,C8,2
433493,E2,1
433493,NE1,1
435484,C4,1
435484,C6,2
435484,C7,2
435484,CBD,1
436958,C5,2
437172,C5,1
437172,CBD,2
437465,C6,1
437970,C2,1
437970,C5,1
437970,C6,1
437970,C8,1
437970,CBD,1
438514,C8,1
438641,C3,1
438641,C6,1
438676,C4,1
438767,C5,1
438884,CBD,1
439011,C4,1
439702,CBD,1
439890,C6,1
440168,C5,1
440550,CBD,1
441579,CBD,1
442829,CBD,1
442829,NE2,1
442979,C7,1
442979,W2,1
443292,C2,1
443292,E4,1
443417,C4,1
443417,C5,4
443417,C6,3
443417,C8,1
443838,W2,1
443853,C2,1
443853,C4,1
443853,E4,1
444007,C5,2
444415,C2,1
444415,NE2,1
444588,C1,1
444588,C4,1
444588,C7,1
444588,C8,1
444588,CBD,1
444588,E2,1
444588,E3,1
444588,NE2,1
444679,C5,2
444955,C3,1
444955,C7,1
444955,W1,2
445426,C3,1
445426,C5,8
445426,C6,2
445426,C7,2
445426,C8,1
445426,CBD,9
445596,C2,1
445596,C3,4
446560,C2,2
446560,C5,1
446560,C6,6
446560,C8,1
446560,CBD,2
446560,E1,1
447198,CBD,2
447257,C1,1
447257,C2,1
447257,C4,1
447257,C5,2
447257,C6,3
447257,CBD,2
447257,NE2,1
447342,C5,1
447342,C6,1
447342,CBD,2
447786,C2,1
448395,C1,1
448409,CBD,1
448928,NE2,1
448992,C1,1
448992,NE2,1
449007,C1,14
449007,C4,1
449007,C5,4
449007,C6,2
449007,C7,1
449007,C8,7
449007,CBD,4
449007,E1,1
449007,E3,2
449007,NE2,1
449007,W2,1
449944,C4,1
450230,C7,1
451644,W2,1
452585,C5,1
452585,CBD,1
452699,W2,2
453309,W1,1
453372,W2,1
454417,W1,1
455078,E1,1
455078,W1,1
455503,E3,1
455758,C2,1
455758,CBD,2
456599,C5,4
456718,C7,1
456718,C8,1
456718,CBD,2
456718,NE3,3
456808,C4,1
456808,C5,1
456808,C6,3
456808,C7,1
456808,CBD,5
456808,E3,2
457198,NE3,8
457658,C5,1
457664,C7,1
457886,E4,1
458000,C1,2
458000,C3,6
458000,C5,5
458000,C6,1
458000,C7,1
458000,C8,1
458000,CBD,2
458000,E2,1
458000,NE1,1
458000,NE3,2
458151,NE1,1
458513,NE1,2
458552,E4,2
459279,C4,1
461712,C4,2
461712,C5,1
461712,C6,6
461712,W2,3
462000,C6,1
462520,CBD,2
462692,C3,1
463239,N1,2
463315,C2,1
463315,C5,1
463315,C8,5
463315,CBD,2
463315,E3,2
463397,C7,1
463547,NE2,1
463657,C5,1
463657,W1,1
463780,C5,1
465148,E3,1
466714,C6,2
466841,E4,1
467681,C6,1
467881,C1,1
467881,C6,1
468471,C5,2
468816,C1,7
468816,C2,4
468816,C3,1
468816,C4,1
468816,C5,9
468816,C6,2
468816,C7,1
468816,CBD,3
468816,E2,1
468816,E3,2
468816,N1,3
468816,NE1,35
468816,NE2,1
468816,NE3,3
468816,W1,1
468816,W2,3
468899,C5,1
469159,C7,1
469757,W2,2
471191,E1,1
471398,C1,1
471667,E4,2
471667,NE2,1
471667,NE3,2
471769,E1,1
471966,C5,1
472296,C5,1
472296,C6,1
472405,C4,1
472444,C7,1
472738,C2,1
475680,CBD,1
475837,C5,1
475837,NE3,1
476295,C5,1
476295,NE1,2
476518,E4,1
476550,C6,1
477019,NE3,2
477690,C4,1
477690,C5,1
477690,C6,4
477690,C7,1
477690,C8,3
477690,CBD,9
479802,C3,1
479802,C4,1
480510,C2,1
480604,C5,1
480604,NE3,2
480622,C2,1
480622,C6,1
480622,C7,1
480622,CBD,1
480675,CBD,1
481200,NE1,2
481200,NE2,1
481216,C5,1
481216,C7,1
481216,C8,1
481216,E3,2
481216,N1,4
481216,W2,3
481337,C6,1
481526,E1,1
481750,C4,1
481864,W2,1
482585,C4,1
482585,CBD,1
484715,C8,1
484715,NE2,1
484868,C3,2
485476,NE3,1
485588,C5,2
485588,C6,1
485588,C7,3
485588,CBD,2
485757,C1,3
485831,C1,1
485831,CBD,2
486004,C5,1
486012,E2,1
486296,N1,1
486296,W1,1
486522,C8,1
486663,C5,1
486771,C3,1
486771,C4,1
486771,C5,1
486771,CBD,1
486859,C6,1
486859,E4,1
486859,NE1,4
486878,C4,1
486937,E1,1
486937,E3,1
486937,E4,2
487055,N1,1
489066,N1,2
489101,C3,1
489101,C4,3
489101,C5,1
489101,NE1,6
489101,NE2,1
489355,C5,1
489355,C6,1
489355,C8,1
489355,CBD,3
489355,E3,1
489391,W1,1
489824,C4,1
490004,E3,1
490075,C2,1
490075,C5,1
490075,C6,1
490075,C7,1
490075,C8,2
490075,E1,2
490075,E3,1
490075,E4,3
490138,C5,1
490615,C5,2
490615,C6,1
490615,C7,1
490742,C5,2
491286,C8,2
491348,C2,1
491348,NE1,2
491534,C8,1
491560,CBD,1
491617,C7,1
491617,CBD,2
491774,C5,2
491774,C6,1
491774,CBD,1
492614,NE2,1
492728,E1,2
492734,C3,1
493805,C5,2
494281,NE3,1
495375,C2,1
495375,C7,1
495375,C8,2
495607,C8,2
495684,C5,1
495738,N1,1
495986,C1,5
495986,C3,2
496062,CBD,1
496165,C4,1
496521,W2,3
496821,C6,1
496842,C6,1
497153,C6,1
498349,CBD,1
498497,C1,1
499492,C4,1
500067,C2,1
500112,C5,1
500112,C6,2
500294,C6,2
500438,E4,1
500864,C1,1
500864,C6,1
500864,CBD,1
500864,E4,1
500864,N1,1
500864,NE2,1
501138,C7,1
501424,E4,1
501850,C3,4
501850,C4,1
501850,CBD,1
501850,W2,1
502670,C6,1
502724,CBD,1
503460,NE2,1
503687,W2,1
503863,C7,1
504176,C1,1
504176,C6,1
504584,C2,1
504584,C5,2
505602,C1,3
505602,C3,2
505602,C4,1
505602,C5,1
505602,CBD,2
505602,NE1,2
505874,C1,1
505874,C3,1
506041,C6,2
506722,E2,1
507565,C7,1
508798,C3,2
508798,C4,1
509097,CBD,1
509097,N1,1
509638,W2,1
510776,C5,2
511302,C5,2
511485,C6,1
511668,E2,1
511668,E4,1
511668,NE2,1
511761,W1,1
512590,W2,1
512602,C2,1
512602,C4,1
512602,C5,2
512602,C6,4
512602,CBD,2
512602,E3,1
512715,C1,1
512715,C3,1
512715,C7,1
512715,CBD,1
513381,C4,1
513381,E4,1
513940,C4,1
514643,C1,1
515459,C2,2
515459,C5,1
515459,C8,1
515459,CBD,3
515835,C2,1
515835,CBD,1
516227,C2,1
516227,E4,1
518153,C2,1
518931,W2,2
519260,C3,1
519260,C4,2
519260,C5,2
519558,C5,1
519591,CBD,1
519624,NE3,1
520130,C4,1
520210,C6,1
520210,C8,1
520210,E2,1
520716,C7,1
520797,C6,1
520797,NE1,4
521122,E3,1
521122,W1,2
521122,W2,1
521420,CBD,1
522378,C8,2
522442,C5,1
525392,NE3,1
525715,C4,2
525715,C7,1
525715,CBD,1
526305,CBD,2
526305,E3,1
526338,W2,2
526922,C4,1
526922,C8,1
526922,NE3,1
527241,C6,2
527449,C7,1
527449,C8,1
527460,C4,1
527568,C2,2
527568,C4,2
527568,C5,1
527568,C6,2
527568,C8,2
527568,CBD,2
527568,E1,1
528105,C1,1
528116,C6,2
528116,CBD,3
528208,C3,1
528208,C5,2
528208,CBD,1
528290,C1,3
528290,C4,1
528290,C5,3
528290,C6,1
528290,C7,5
528290,C8,3
528290,CBD,5
528290,E3,1
528290,NE1,2
528290,NE2,1
528292,C2,2
528292,C3,1
528292,C6,3
528292,NE1,2
528292,W1,1
528292,W2,1
528360,C5,1
528360,CBD,1
528479,CBD,2
528500,C8,1
528672,C8,1
528704,C1,1
528704,C8,1
528828,C7,2
528828,E1,3
528828,NE1,6
528857,C3,1
528857,N1,2
528857,W2,1
528913,W1,1
529656,C1,1
530172,C2,1
530172,C5,1
530172,CBD,2
530177,C5,1
530177,C7,1
530223,C2,1
530223,C3,1
530223,C4,3
530223,C5,5
530223,C6,4
530223,C8,1
530223,CBD,7
530223,NE3,1
530223,W2,2
530343,C4,1
531871,CBD,1
533818,C5,1
535757,CBD,1
536169,C7,1
536266,C1,1
536266,C2,1
536266,C3,1
536266,C8,4
536375,C6,1
536375,C8,1
536375,E1,1
536827,C7,1
536827,NE1,4
536827,NE3,1
536899,NE1,1
536955,C2,1
536955,C4,2
536955,C5,5
536955,C6,9
536955,C7,1
536955,C8,1
536955,CBD,17
536955,E1,1
536955,E2,1
536955,E3,1
536955,W1,1
536955,W2,6
537096,CBD,1
537630,C4,3
537630,C5,1
537630,C6,2
537630,C7,2
537630,CBD,2
537630,W1,1
537785,C6,1
537785,C8,1
537785,E2,1
537785,E3,2
537785,NE3,1
538110,N1,1
538225,C1,2
538225,C3,2
538225,C8,4
538225,W2,1
538393,C1,1
538393,C2,1
538393,C4,1
538393,C5,2
538393,C6,2
538393,C8,3
538393,CBD,2
538509,C1,1
538509,C3,1
538509,CBD,1
538509,NE2,1
538837,NE3,1
538888,C1,2
539160,C2,1
539160,C6,1
539160,E2,1
539857,C2,2
539857,C3,1
539857,C4,2
539857,C5,5
539857,C6,15
539857,C8,3
539857,CBD,26
539857,N1,1
539857,W2,1
539931,C6,1
540230,C7,1
540376,C4,1
540436,N1,1
540796,NE3,1
541495,C3,2
541495,W2,2
549673,CBD,1
549706,NE3,1
549911,CBD,1
550038,C1,2
550083,CBD,1
550506,C6,1
550506,C8,1
550506,N1,2
550586,C8,1
550586,W1,1
550628,C4,1
550628,W2,2
550790,C2,1
550790,C4,1
550790,C5,2
550790,C6,2
550790,C8,3
550790,CBD,2
550895,C4,1
550895,C5,1
550895,C6,2
550895,C7,1
550895,CBD,1
550902,CBD,1
551549,C8,1
551677,C2,1
551677,C5,1
551677,C6,1
551677,N1,1
552025,C5,1
552025,CBD,3
552025,E1,1
552191,C5,1
552191,C7,2
552191,CBD,2
552384,CBD,1
552384,E1,1
552768,C4,1
554284,C1,2
555111,C8,1
555111,CBD,1
556665,C2,1
557964,C1,1
558199,C5,1
559548,C1,1
560082,C2,1
560082,C5,1
560392,C2,1
560446,C6,1
560606,C2,1
560606,C3,1
560673,W1,1
560858,CBD,1
560924,C4,1
561137,C5,1
561688,E2,1
561688,E4,1
562012,C1,1
562012,CBD,1
563293,C4,1
563293,E3,1
563478,C6,1
563810,C5,3
563810,C6,1
563810,C7,1
563810,CBD,3
563865,C6,1
563865,CBD,1
566541,C7,1
567750,C8,1
568057,C2,4
568057,C4,1
568057,E1,1
568057,E3,3
568057,E4,1
568057,W2,6
568830,C3,1
568830,C6,1
568830,C7,1
568830,CBD,5
568830,W2,1
569037,C6,1
569076,C7,3
569076,W1,1
569634,C4,2
569634,C6,1
569634,W1,1
570109,W2,1
570317,CBD,1
570580,N1,1
570825,C6,1
570825,C8,1
570825,NE3,2
570847,C7,1
570847,CBD,1
570847,E3,1
573278,C7,2
573278,CBD,1
574268,CBD,1
574455,W2,2
574755,C2,1
574755,C8,1
574880,C6,1
574880,CBD,1
577604,CBD,1
578124,CBD,1
578173,C3,1
578173,N1,1
579853,E1,1
580654,C8,2
580654,CBD,1
580694,C5,2
580694,CBD,2
580694,W2,1
580851,CBD,1
580851,NE2,1
581102,C4,1
581559,CBD,1
581623,C5,1
581651,C4,1
581651,C8,1
581651,E3,3
582028,CBD,1
582246,CBD,1
582525,C2,1
582525,C5,4
582525,C6,2
582525,CBD,3
582525,NE2,1
582847,C6,1
582847,C8,1
582847,CBD,4
582847,E2,1
584707,C4,1
585541,NE3,1
585659,C5,1
585659,E1,1
585659,NE1,4
588162,CBD,1
589599,C8,1
589599,NE1,2
589643,C5,1
590039,C5,1
590039,CBD,1
590235,NE1,2
590235,NE3,1
590380,C3,2
590380,C6,1
590380,W1,1
590380,W2,1
590770,C7,1
590770,C8,4
590770,NE2,1
591822,C6,1
591944,C1,3
591944,C2,3
591944,C3,2
591944,C4,5
591944,C5,9
591944,C6,4
591944,C7,3
591944,C8,4
591944,CBD,8
591944,E1,1
591944,E2,1
591944,W1,2
592319,CBD,1
592418,C1,3
593044,C3,1
593100,W2,1
593190,C2,1
593190,E3,1
593336,C4,1
593336,E3,1
593696,W2,1
593832,C5,1
593832,C6,3
593832,C7,1
594137,C6,1
594137,C8,3
596004,C7,2
596004,C8,1
597190,C5,3
597190,C6,1
597190,C8,1
597190,CBD,2
597296,W2,1
599514,C4,2
601416,C4,1
601416,C8,1
601416,NE1,2
601416,NE3,2
601416,W3,1
602087,CBD,1
605539,CBD,1
606073,W1,1
606181,CBD,1
606560,C4,1
608117,CBD,2
608241,NE2,1
608309,C6,1
608683,C6,1
609555,W2,1
609669,C6,1
609669,E3,1
609718,C7,1
609805,C5,1
609805,C7,1
609805,E2,1
609805,E3,2
609805,E4,1
609805,NE2,6
609952,C8,1
610224,NE2,1
611179,CBD,1
611228,C5,1
611554,C4,1
612056,W2,1
612120,NE3,1
612313,C6,2
